ID,Name,"Alarm text [en-US], Alarm text",FieldInfo [Alarm text],Class,Trigger tag,Trigger bit,Acknowledgement tag,Acknowledgement bit,PLC acknowledgement tag,PLC acknowledgement bit,Group,Report,"Info text [en-US], Info text"
288,alarm_EG3005_childError,": <field ref=""0"" /> : EG3005 : EG3005 - childError - A child device has an error",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG3005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG3005,5,<No value>,0,<No value>,0,<No value>,False,<No value>
289,alarm_EG3005_childInterlocked,": <field ref=""0"" /> : EG3005 : EG3005 - childInterlocked - A child device is interlocked and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG3005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG3005,3,<No value>,0,<No value>,0,<No value>,False,<No value>
290,alarm_EG3005_childNotAuto,": <field ref=""0"" /> : EG3005 : EG3005 - childNotAuto - A child device is not in AUTO mode and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG3005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG3005,2,<No value>,0,<No value>,0,<No value>,False,<No value>
291,alarm_EG3005_childSafeState,": <field ref=""0"" /> : EG3005 : EG3005 - childSafeState - A problem resulted in all children being commanded to their safe state",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG3005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG3005,6,<No value>,0,<No value>,0,<No value>,False,<No value>
292,alarm_EG3005_childUnavailable,": <field ref=""0"" /> : EG3005 : EG3005 - childUnavailable - A child device is not available to be acquired",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG3005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG3005,4,<No value>,0,<No value>,0,<No value>,False,<No value>
293,alarm_EG3005_interlocked,": <field ref=""0"" /> : EG3005 : EG3005 - interlocked - Block interlock condition is active",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG3005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG3005,0,<No value>,0,<No value>,0,<No value>,False,<No value>
294,alarm_EG4005_badParameter,": <field ref=""0"" /> : EG4005 : EG4005 - badParameter - Calling parameter configuration invalid",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG4005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG4005,1,<No value>,0,<No value>,0,<No value>,False,<No value>
295,alarm_EG4005_childError,": <field ref=""0"" /> : EG4005 : EG4005 - childError - A child device has an error",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG4005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG4005,5,<No value>,0,<No value>,0,<No value>,False,<No value>
296,alarm_EG4005_childInterlocked,": <field ref=""0"" /> : EG4005 : EG4005 - childInterlocked - A child device is interlocked and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG4005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG4005,3,<No value>,0,<No value>,0,<No value>,False,<No value>
297,alarm_EG4005_childNotAuto,": <field ref=""0"" /> : EG4005 : EG4005 - childNotAuto - A child device is not in AUTO mode and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG4005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG4005,2,<No value>,0,<No value>,0,<No value>,False,<No value>
298,alarm_EG4005_childSafeState,": <field ref=""0"" /> : EG4005 : EG4005 - childSafeState - A problem resulted in all children being commanded to their safe state",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG4005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG4005,6,<No value>,0,<No value>,0,<No value>,False,<No value>
299,alarm_EG4005_childUnavailable,": <field ref=""0"" /> : EG4005 : EG4005 - childUnavailable - A child device is not available to be acquired",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG4005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG4005,4,<No value>,0,<No value>,0,<No value>,False,<No value>
300,alarm_EG4005_interlocked,": <field ref=""0"" /> : EG4005 : EG4005 - interlocked - Block interlock condition is active",<ref id = 0; type = AlarmTag; Tag = idbEMG1_EG4005_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EG4005,0,<No value>,0,<No value>,0,<No value>,False,<No value>
301,alarm_EM1009_badParameter,": <field ref=""0"" /> : EM1009 : EM1009 - badParameter - Calling parameter configuration invalid",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM1009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM1009,1,<No value>,0,<No value>,0,<No value>,False,<No value>
302,alarm_EM1009_childError,": <field ref=""0"" /> : EM1009 : EM1009 - childError - A child device has an error",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM1009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM1009,5,<No value>,0,<No value>,0,<No value>,False,<No value>
303,alarm_EM1009_childInterlocked,": <field ref=""0"" /> : EM1009 : EM1009 - childInterlocked - A child device is interlocked and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM1009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM1009,3,<No value>,0,<No value>,0,<No value>,False,<No value>
304,alarm_EM1009_childNotAuto,": <field ref=""0"" /> : EM1009 : EM1009 - childNotAuto - A child device is not in AUTO mode and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM1009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM1009,2,<No value>,0,<No value>,0,<No value>,False,<No value>
305,alarm_EM1009_childSafeState,": <field ref=""0"" /> : EM1009 : EM1009 - childSafeState - A problem resulted in all children being commanded to their safe state",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM1009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM1009,6,<No value>,0,<No value>,0,<No value>,False,<No value>
306,alarm_EM1009_childUnavailable,": <field ref=""0"" /> : EM1009 : EM1009 - childUnavailable - A child device is not available to be acquired",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM1009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM1009,4,<No value>,0,<No value>,0,<No value>,False,<No value>
307,alarm_EM1009_interlocked,": <field ref=""0"" /> : EM1009 : EM1009 - interlocked - Block interlock condition is active",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM1009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM1009,0,<No value>,0,<No value>,0,<No value>,False,<No value>
308,alarm_EM2009_badParameter,": <field ref=""0"" /> : EM2009 : EM2009 - badParameter - Calling parameter configuration invalid",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM2009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM2009,1,<No value>,0,<No value>,0,<No value>,False,<No value>
309,alarm_EM2009_childError,": <field ref=""0"" /> : EM2009 : EM2009 - childError - A child device has an error",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM2009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM2009,5,<No value>,0,<No value>,0,<No value>,False,<No value>
310,alarm_EM2009_childInterlocked,": <field ref=""0"" /> : EM2009 : EM2009 - childInterlocked - A child device is interlocked and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM2009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM2009,3,<No value>,0,<No value>,0,<No value>,False,<No value>
311,alarm_EM2009_childNotAuto,": <field ref=""0"" /> : EM2009 : EM2009 - childNotAuto - A child device is not in AUTO mode and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM2009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM2009,2,<No value>,0,<No value>,0,<No value>,False,<No value>
312,alarm_EM2009_childSafeState,": <field ref=""0"" /> : EM2009 : EM2009 - childSafeState - A problem resulted in all children being commanded to their safe state",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM2009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM2009,6,<No value>,0,<No value>,0,<No value>,False,<No value>
313,alarm_EM2009_childUnavailable,": <field ref=""0"" /> : EM2009 : EM2009 - childUnavailable - A child device is not available to be acquired",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM2009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM2009,4,<No value>,0,<No value>,0,<No value>,False,<No value>
314,alarm_EM2009_interlocked,": <field ref=""0"" /> : EM2009 : EM2009 - interlocked - Block interlock condition is active",<ref id = 0; type = AlarmTag; Tag = idbEMM1_EM2009_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EM2009,0,<No value>,0,<No value>,0,<No value>,False,<No value>
315,alarm_ES1100_DIA,": <field ref=""0"" /> : ES1100 : ES1100 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES1100_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES1100,0,<No value>,0,<No value>,0,<No value>,False,<No value>
316,alarm_ES1101_DIA,": <field ref=""0"" /> : ES1101 : ES1101 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES1101_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES1101,0,<No value>,0,<No value>,0,<No value>,False,<No value>
317,alarm_ES1200_DIA,": <field ref=""0"" /> : ES1200 : ES1200 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES1200_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES1200,0,<No value>,0,<No value>,0,<No value>,False,<No value>
318,alarm_ES1201_DIA,": <field ref=""0"" /> : ES1201 : ES1201 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES1201_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES1201,0,<No value>,0,<No value>,0,<No value>,False,<No value>
319,alarm_ES2100_DIA,": <field ref=""0"" /> : ES2100 : ES2100 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES2100_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES2100,0,<No value>,0,<No value>,0,<No value>,False,<No value>
320,alarm_ES2101_DIA,": <field ref=""0"" /> : ES2101 : ES2101 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES2101_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES2101,0,<No value>,0,<No value>,0,<No value>,False,<No value>
321,alarm_ES3100_DIA,": <field ref=""0"" /> : ES3100 : ES3100 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES3100_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES3100,0,<No value>,0,<No value>,0,<No value>,False,<No value>
322,alarm_ES3400_DIA,": <field ref=""0"" /> : ES3400 : ES3400 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES3400_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES3400,0,<No value>,0,<No value>,0,<No value>,False,<No value>
323,alarm_ES4100_DIA,": <field ref=""0"" /> : ES4100 : ES4100 - DIA - Input fault",<ref id = 0; type = AlarmTag; Tag = idbDI1_ES4100_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ES4100,0,<No value>,0,<No value>,0,<No value>,False,<No value>
324,alarm_ET1003_badParameter,": <field ref=""0"" /> : ET1003 : ET1003 - badParameter - Calling parameter configuration invalid",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET1003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET1003,1,<No value>,0,<No value>,0,<No value>,False,<No value>
325,alarm_ET1003_childError,": <field ref=""0"" /> : ET1003 : ET1003 - childError - A child device has an error",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET1003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET1003,5,<No value>,0,<No value>,0,<No value>,False,<No value>
326,alarm_ET1003_childInterlocked,": <field ref=""0"" /> : ET1003 : ET1003 - childInterlocked - A child device is interlocked and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET1003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET1003,3,<No value>,0,<No value>,0,<No value>,False,<No value>
327,alarm_ET1003_childNotAuto,": <field ref=""0"" /> : ET1003 : ET1003 - childNotAuto - A child device is not in AUTO mode and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET1003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET1003,2,<No value>,0,<No value>,0,<No value>,False,<No value>
328,alarm_ET1003_childSafeState,": <field ref=""0"" /> : ET1003 : ET1003 - childSafeState - A problem resulted in all children being commanded to their safe state",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET1003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET1003,6,<No value>,0,<No value>,0,<No value>,False,<No value>
329,alarm_ET1003_childUnavailable,": <field ref=""0"" /> : ET1003 : ET1003 - childUnavailable - A child device is not available to be acquired",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET1003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET1003,4,<No value>,0,<No value>,0,<No value>,False,<No value>
330,alarm_ET1003_interlocked,": <field ref=""0"" /> : ET1003 : ET1003 - interlocked - Block interlock condition is active",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET1003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET1003,0,<No value>,0,<No value>,0,<No value>,False,<No value>
331,alarm_ET2003_badParameter,": <field ref=""0"" /> : ET2003 : ET2003 - badParameter - Calling parameter configuration invalid",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET2003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET2003,1,<No value>,0,<No value>,0,<No value>,False,<No value>
332,alarm_ET2003_childError,": <field ref=""0"" /> : ET2003 : ET2003 - childError - A child device has an error",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET2003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET2003,5,<No value>,0,<No value>,0,<No value>,False,<No value>
333,alarm_ET2003_childInterlocked,": <field ref=""0"" /> : ET2003 : ET2003 - childInterlocked - A child device is interlocked and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET2003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET2003,3,<No value>,0,<No value>,0,<No value>,False,<No value>
334,alarm_ET2003_childNotAuto,": <field ref=""0"" /> : ET2003 : ET2003 - childNotAuto - A child device is not in AUTO mode and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET2003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET2003,2,<No value>,0,<No value>,0,<No value>,False,<No value>
335,alarm_ET2003_childSafeState,": <field ref=""0"" /> : ET2003 : ET2003 - childSafeState - A problem resulted in all children being commanded to their safe state",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET2003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET2003,6,<No value>,0,<No value>,0,<No value>,False,<No value>
336,alarm_ET2003_childUnavailable,": <field ref=""0"" /> : ET2003 : ET2003 - childUnavailable - A child device is not available to be acquired",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET2003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET2003,4,<No value>,0,<No value>,0,<No value>,False,<No value>
337,alarm_ET2003_interlocked,": <field ref=""0"" /> : ET2003 : ET2003 - interlocked - Block interlock condition is active",<ref id = 0; type = AlarmTag; Tag = idbEMT1_ET2003_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_ET2003,0,<No value>,0,<No value>,0,<No value>,False,<No value>
338,alarm_EV1004_badParameter,": <field ref=""0"" /> : EV1004 : EV1004 - badParameter - Calling parameter configuration invalid",<ref id = 0; type = AlarmTag; Tag = idbEMV1_EV1004_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EV1004,1,<No value>,0,<No value>,0,<No value>,False,<No value>
339,alarm_EV1004_childError,": <field ref=""0"" /> : EV1004 : EV1004 - childError - A child device has an error",<ref id = 0; type = AlarmTag; Tag = idbEMV1_EV1004_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EV1004,5,<No value>,0,<No value>,0,<No value>,False,<No value>
340,alarm_EV1004_childInterlocked,": <field ref=""0"" /> : EV1004 : EV1004 - childInterlocked - A child device is interlocked and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMV1_EV1004_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EV1004,3,<No value>,0,<No value>,0,<No value>,False,<No value>
341,alarm_EV1004_childNotAuto,": <field ref=""0"" /> : EV1004 : EV1004 - childNotAuto - A child device is not in AUTO mode and cannot be controlled",<ref id = 0; type = AlarmTag; Tag = idbEMV1_EV1004_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EV1004,2,<No value>,0,<No value>,0,<No value>,False,<No value>
342,alarm_EV1004_childSafeState,": <field ref=""0"" /> : EV1004 : EV1004 - childSafeState - A problem resulted in all children being commanded to their safe state",<ref id = 0; type = AlarmTag; Tag = idbEMV1_EV1004_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EV1004,6,<No value>,0,<No value>,0,<No value>,False,<No value>
343,alarm_EV1004_childUnavailable,": <field ref=""0"" /> : EV1004 : EV1004 - childUnavailable - A child device is not available to be acquired",<ref id = 0; type = AlarmTag; Tag = idbEMV1_EV1004_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EV1004,4,<No value>,0,<No value>,0,<No value>,False,<No value>
344,alarm_EV1004_interlocked,": <field ref=""0"" /> : EV1004 : EV1004 - interlocked - Block interlock condition is active",<ref id = 0; type = AlarmTag; Tag = idbEMV1_EV1004_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_EV1004,0,<No value>,0,<No value>,0,<No value>,False,<No value>
